id,username,primary,secret,server,farm,count_views,count_comments,count_photos,count_videos,title,description,can_comment,date_create,date_update,photos,visibility_can_see_set,needs_interstitial
72157719566258490,The British Library,51194622190,27e2c1caef,65535,66,1543,0,346,0,"K.Top. - 118.c.6. Brion de la Tour, Louis, Atlas geographique et statistique de la France, 1802",King George III's Topographical Collection,1,1625745535,1662104330,346,1,0
72157719566258460,The British Library,51193859408,3181e63e9f,65535,66,503,0,26,0,"K.Top. - 118.c.15. Co´vens et Mortier, NOUVEAU THEATRE DE LA GUERRE AUX PAYS BAS…, ca.1790",King George III's Topographical Collection,1,1625745534,1662104330,26,1,0
72157719566258425,The British Library,51193856233,f417e69590,65535,66,586,0,86,0,"K.Top. - 118.c.18. A Survey of the Road from London to Weymouth, 1798",King George III's Topographical Collection,1,1625745534,1662104330,86,1,0
72157719538659911,The British Library,51194663360,b2ed424e78,65535,66,417,0,25,0,"K.Top. - 118.c.20. Cóvens et Mortier, NOUVEAU THEATRE DE LA GUERRE AUX PAYS BAS … , ca.1790",King George III's Topographical Collection,1,1626171060,1662104330,25,1,0
72157719523869337,The British Library,51193598906,db160e8dcb,65535,66,2571,0,114,0,"K.Top. - 118.c.21. Sanson, N. L’Evrope, ca.1648-1657?",King George III's Topographical Collection,1,1625745533,1662104330,114,1,0
72157719513059424,The British Library,51193801288,f7868a9152,65535,66,517,0,51,0,"K.Top. - 118.c.23. Moll, Herman, [Plans of roads in different parts of Europe], 1732",King George III's Topographical Collection,1,1625745533,1662104330,51,1,0
72157719513059399,The British Library,51192873937,4f1e9c711e,65535,66,607,0,52,0,"K.Top. - 118.c.25. L'Isle, Joseph Nicolas de, DESCRIPTION DE LA VILLE DE PEKING, 1765",King George III's Topographical Collection,1,1625745532,1662104330,52,1,0
72157719523869302,The British Library,51193792018,4ec96d30dd,65535,66,844,0,101,0,"K.Top. - 118.c.26. Cary, John, Cary's Survey of the High Roads from London, 1810",King George III's Topographical Collection,1,1625745532,1662104330,101,1,0
72157719513059319,The British Library,51194624665,f2bf516916,65535,66,507,0,100,0,"K.Top. - 118.c.31. Hundert Mahlerische Ansichten an der Donau…, ca.1770-1790",King George III's Topographical Collection,1,1625745531,1662104330,100,1,0
72157719533115943,The British Library,51194334034,1dc1450147,65535,66,1011,0,12,0,"K.Top. - 118.c.32. Ottens, Joachim, [Twelve Views in the United Provinces of Holland], 1700",King George III's Topographical Collection,1,1626171059,1662104330,12,1,0
72157719538659881,The British Library,51194623740,60a3b2684b,65535,66,727,0,12,0,"K.Top. - 118.c.33. Schouten, Harmanus, [Twelve views in Holland], 1770-1780",King George III's Topographical Collection,1,1626171059,1662104330,12,1,0
72157719566258325,The British Library,51194432225,e4fa5c78a3,65535,66,352,0,70,0,"K.Top. - 118.d.3. Buache, Philippe, Ge´ographie physique politique … et royaumes de l’Europe, 1761",King George III's Topographical Collection,1,1625745530,1662104330,70,1,0
72157719523869232,The British Library,51193569203,34f74799da,65535,66,354,0,147,0,"K.Top. - 118.d.4. Boschini, Marco, IL REGNO TUTTO DI CANDIA DELINEATO A PARTE, A PARTE, ET INTAGLIATO, [1651], 118.d.4.",King George III's Topographical Collection,1,1625745530,1662104330,147,1,0
72157719516837538,The British Library,51192636832,ce9efef361,65535,66,409,0,10,0,"K.Top. - 118.d.5. Heumann, G.D., Wahre Abbildung, Der Königl: Groß Britan. und Churfürstl. Braunschw. Lüneb., 1745",King George III's Topographical Collection,1,1625854721,1662104330,10,1,0
72157719566258295,The British Library,51194113229,ae3d776100,65535,66,1644,0,262,0,"K.Top. - 118.d.6. Cary, John, Cary’s new map of England and Wales, with part of Scotland, 1794, 118.d.6.",King George III's Topographical Collection,1,1625745529,1662104330,262,1,0
72157719511097403,The British Library,51192611007,c283ba8606,65535,66,253,0,131,0,"K.Top. - 118.d.7. Du Plat, Anton Heinrich, Situations-Risse DER NEÜERBAUETEN CHAUSSÉEN des CHURFÜRSTENTHUMS BRAUNSCHWEIG…, 1780",King George III's Topographical Collection,1,1625745529,1662104330,131,1,0
72157719566258255,The British Library,51192609172,7c0a77db06,65535,66,505,0,65,0,"K.Top. - 118.d.8. Julien, R. J. NOUVEAU THEATRE DE GUERRE OU ATLAS TOPOGRAPHIQUE ET MILITAIRE, 1758",King George III's Topographical Collection,1,1625745528,1662104330,65,1,0
72157719516672271,The British Library,51192824657,965bc0283a,65535,66,561,0,36,0,"K.Top. - 118.d.10. Hinrichs, J. C., NOUVELLE GRANDE CARTE DE L'ALLEMAGNE et des Etats qui l'avoisinen … , 1808",King George III's Topographical Collection,1,1625745528,1662104330,36,1,0
72157719511097368,The British Library,51194302104,452eae9099,65535,66,1060,0,37,0,"K.Top. - 118.d.11. Ottens, Joachim, SPECULUM ZELANDIÆ, ca.1720",King George III's Topographical Collection,1,1625745527,1662104330,37,1,0
72157719566258200,The British Library,51192820952,8a39956db8,65535,66,491,0,223,0,"K.Top. - 118.d.13. Person, Nikolaus, Quotidiani martis labores cum specialibus tabellis, 1692-1705",King George III's Topographical Collection,1,1625745527,1662104330,223,1,0
72157719516672211,The British Library,51193725443,f962c7186c,65535,66,1887,0,308,0,"K.Top. - 118.d.14. Les forces de l'Europe, Asie, Afrique et Amerique, 1720, PART 1",King George III's Topographical Collection,1,1625745527,1662104330,308,1,0
72157719523869062,The British Library,51193725443,f962c7186c,65535,66,1044,0,295,0,"K.Top. - 118.d.14. Les forces de l'Europe, Asie, Afrique et Amerique, 1720, PART 2",King George III's Topographical Collection,1,1625745526,1662104330,295,1,0
72157719571984305,The British Library,51194525705,017cf1449e,65535,66,567,0,22,0,"K.Top. - 118.d.15. Jartoux, Pierre, [Twenty-two maps of the provinces of China], ca.1717?",King George III's Topographical Collection,1,1625854720,1662104330,22,1,0
72157719566258150,The British Library,51194523490,3255cf2c49,65535,66,1717,0,102,0,"K.Top. - 118.d.18. Carlevaris, Luca, Le Fabbriche e Vedute di Venetia, 1703",King George III's Topographical Collection,1,1625745526,1662104330,102,1,0
72157719513059049,The British Library,51192741852,7e55987f44,65535,66,496,0,67,0,"K.Top. - 118.d.19. Courtalon, ATLAS ELEMENTAIRE ... DE LA CONSTITUTION POLITIQUE DE L'EMPIRE D'ALEMAGNE, 1774",King George III's Topographical Collection,1,1625745525,1662104330,67,1,0
72157719566258105,The British Library,51194215274,46467d8abc,65535,66,601,0,200,0,"K.Top. - 118.d.20.(1.) Fer, Nicolas de, Les forces de l’Europe, ou description des principales villes…, 1693-1696",King George III's Topographical Collection,1,1625745525,1662104330,200,1,0
72157719523868967,The British Library,51194489980,53ff34082e,65535,66,402,0,297,0,"K.Top. - 118.d.20.(2.) Fer, Nicolas de, Les costes de France, sur l’ocean & sur la mer Mediterrane´e ..., 1695",King George III's Topographical Collection,1,1625745524,1662104330,297,1,0
72157719523868947,The British Library,51194160384,2844034b7a,65535,66,417,0,184,0,"K.Top. - 118.d.22,23. Buache, Philippe, CONSIDERATIONS GEOGRAPHIQUES ET PHYSIQUES ... AU NORD DE LA GRANDE MER… , ca.1753-1755",King George III's Topographical Collection,1,1625745524,1662104330,184,1,0
72157719516672076,The British Library,51194451295,ac186b9318,65535,66,649,0,132,0,"K.Top. - 118.d.24. [Nouvelles Vues Perspectives des Ports de France], 1776-1787",King George III's Topographical Collection,1,1625745523,1662104330,132,1,0
72157719566258020,The British Library,51193591948,23fa83a8d7,65535,66,828,0,69,0,"K.Top. - 118.d.27. A Description of Strawberry Hill, 1784",King George III's Topographical Collection,1,1625745523,1662104330,69,1,0
72157719571984285,The British Library,51194142914,580783a4ce,65535,66,198,0,10,0,"K.Top. - 118.d.28. Bonn, O.H. von, Zeichnungen derer zum Zoll und Salin Ambte in der Stadt Lüneburg ..., 1756",King George III's Topographical Collection,1,1625854720,1662104330,10,1,0
72157719511097108,The British Library,51193578133,e9e182a0cc,65535,66,264,0,65,0,"K.Top. - 118.d.30. Van Braam Houckgeest, Compleat Geographij of the whole Empire of China…, ca.1794-1795?",King George III's Topographical Collection,1,1625745522,1662104330,65,1,0
72157719566257995,The British Library,51192651567,d6e641f7a8,65535,66,374,0,20,0,"K.Top. - 118.d.31. Schenk, Leonardus, Alle de Voornaamste Gesigten van de Stadt ALCKMAAR..., 1743",King George III's Topographical Collection,1,1625745522,1662104330,20,1,0
72157719523868812,The British Library,51193507533,f55dd39881,65535,66,1233,0,125,0,"K.Top. - 118.e.2. Wells, Edward. A new set of maps both of ancient and present geography … , 1738",King George III's Topographical Collection,1,1625745521,1662104330,125,1,0
72157719523868777,The British Library,51192560532,2d2a7328a0,65535,66,343,0,36,0,"K.Top. - 118.e.3. Tirion, Isaak, [Thirty-six maps of the Netherlands], ca.1739-1757",King George III's Topographical Collection,1,1625745521,1662104330,36,1,0
72157719516671951,The British Library,51193479388,c586838ab0,65535,66,371,0,22,0,"K.Top. - 118.e.6. Fricx, EugeI`€ne-Henri, [Theatre de la Guerre des Pays Bas], after 1712",King George III's Topographical Collection,1,1625745520,1662104330,22,1,0
72157719523868732,The British Library,51193261616,4c455ea52b,65535,66,1606,0,32,0,"K.Top. - 118.e.7. Sacred geography, contained in six maps, 1716",King George III's Topographical Collection,1,1625745520,1662104330,32,1,0
72157719566257945,The British Library,51194030734,fdbe1e3073,65535,66,1491,0,298,0,"K.Top. - 118.e.8. Speed, John, A Prospect of the Most Famous Parts of the VVorld, Viz. Asia... , 1662",King George III's Topographical Collection,1,1625745519,1662104330,298,1,0
72157719513058834,The British Library,51192536822,df99978c7e,65535,66,156,0,13,0,"K.Top. - 118.e.9. Hase, B., Zeichnungen, vom Ko¨nigl. Grossbritan. und Churfu¨rstl. Braunschw…, 1764",King George III's Topographical Collection,1,1625745519,1662104330,13,1,0
72157719511096968,The British Library,51192605382,7585bcbee7,65535,66,145,0,1,0,"K.Top. - 118.e.11. Bonn, Otto Heinrich von, SPECIALE CHARTE DERER SEINER KO¨NIGLICHEN MAIESTET VON GROSS BRITTANNIEN… , 1774",King George III's Topographical Collection,1,1625745519,1662104330,1,1,0
72157719511096948,The British Library,51194082639,3f683fbc11,65535,66,365,0,99,0,"K.Top. - 118.e.12-13. Lo´pez de Vargas Machuca, Toma´s, [Untitled collection of maps of Spain], ca.1760-1794",King George III's Topographical Collection,1,1625745518,1662104330,99,1,0
72157719523868662,The British Library,51192598132,59edd1b474,65535,66,163,0,47,0,"K.Top. - 118.e.14. Fontana, Carlo, [A collection of fifty-five maps, plans and views, chiefly of Civita` Vecchia…], 1694",King George III's Topographical Collection,1,1625745518,1662104330,47,1,0
72157719523868657,The British Library,51194365260,c3d20c9234,65535,66,417,0,22,0,"K.Top. - 118.e.16. Vrients, Jan Baptista, GERMANIA INFERIOR, VULGO NEDER-LAND, GALLICE PAYS-BAS, 1603",King George III's Topographical Collection,1,1625745517,1662104330,22,1,0
72157719523868632,The British Library,51194364210,2ebc41d0a9,65535,66,183,0,44,0,"K.Top. - 118.e.17. Charlevoix, Pierre-Franc¸ois-Xavier de, [HISTOIRE ET DESCRIPTION GENERALE DE LA NOUVELLE FRANCE …, 1744",King George III's Topographical Collection,1,1625745517,1662104330,44,1,0
72157719566257825,The British Library,51193513553,80599400d3,65535,66,655,0,92,0,"K.Top. - 118.e.18. [Plans of fortified places in the Mediterranean], ca.1590",King George III's Topographical Collection,1,1625745516,1662104330,92,1,0
72157719511096878,The British Library,51192577032,d42eb8e353,65535,66,177,0,93,0,"K.Top. - 118.e.20. Atlas de l’Isle de Corse, 1769",King George III's Topographical Collection,1,1625745516,1662104330,93,1,0
72157638735426654,The British Library,11307085695,289b72351c,5509,6,75578,1,3197,0,"Maps, found by the community from the Mechanical Curator Collection","From:
<a href=""http://www.flickr.com/photos/britishlibrary/tags/map"">www.flickr.com/photos/britishlibrary/tags/map</a>

A selection of maps and map imagery, surfaced by the fantastic work of people who have been tagging these by hand!

Please tag any maps you find with &quot;<strong>map</strong>&quot;!

<a href=""http://britishlibrary.typepad.co.uk/digital-scholarship/2013/12/a-million-first-steps.html"" rel=""noreferrer nofollow"">Visit our blog for more information on our 1 Million public domain Flickr Commons upload.</a> ",1,1387212031,1662104330,3197,1,0
72157719516671791,The British Library,51194340760,d67ff78bbf,65535,66,541,0,12,0,"K.Top. - 118.e.21. Norden, John, SPECULI BRITANNIAE Pars, 1728",King George III's Topographical Collection,1,1625745515,1662104330,12,1,0
72157719513058684,The British Library,51193491248,363e9dea91,65535,66,361,0,99,0,"K.Top. - 118.e.24. Julien, R. J. ATLAS TOPOGRAPHIQUE ET MILITAIRE Qui comprend Le Royaume de Boheme … , 1760",King George III's Topographical Collection,1,1625745515,1662104330,99,1,0
72157719513058669,The British Library,51193485133,15b679aa37,65535,66,156,0,41,0,"K.Top. - 118.e.26. Gigas, Johann Michael, PRODROMUS GEOGRAPHICUS hoc est ARCHIEPISCOPATUS COLONIENSIS ANNEXARUMQ …, 1620",King George III's Topographical Collection,1,1625745514,1662104330,41,1,0
72157719513058609,The British Library,51192535807,ed7c7ff245,65535,66,1618,0,305,0,"K.Top. - 118.f.1. Pitt, Moses, The English Atlas. Volume I. Containing a Description of the Places next the North-Pole…, 1680",King George III's Topographical Collection,1,1625745514,1662104330,305,1,0
